"Dyad"	"Subject"	"Condition"	"Need"	"Side"	"Gender"	"Time"	"Change"	"helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	9	-0.0241875	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	10	-0.0107833333333334	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	11	-0.0174325000000001	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	12	-0.01856125	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	13	-0.0130275	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	14	-0.0246025	"not-helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	1	-0.0193401388888889	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	2	-0.0180250694444445	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	3	-0.01671	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	4	-0.0371025	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	5	-0.042635	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	6	-0.03952	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	7	-0.0296999999999999	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	8	-0.0294833333333333	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	9	-0.0314883333333333	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	10	-0.032795	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	11	-0.0419008333333333	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	12	-0.0467788888888889	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	13	-0.0507644444444444	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	14	-0.0454116666666666	"helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	1	0.0562606666666667	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	2	0.0407545833333333	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	3	0.0402818333333334	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	4	0.03281325	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	5	0.0241496666666667	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	6	0.00377641666666664	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	7	-0.00129683333333336	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	8	-0.00292716666666668	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	9	-0.00579333333333332	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	10	-0.00865950000000001	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	11	-0.0167306666666667	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	12	-0.01810975	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	13	-0.0194888333333333	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	14	-0.0129433333333333	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	1	0.00107875000000002	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	2	0.013755	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	3	0.0340966666666667	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	4	0.012735	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	5	-0.00312916666666674	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	6	0.00471749999999999	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	7	0.00388749999999999	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	8	0.0325845833333333	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	9	0.03457125	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	10	0.0194716666666667	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	11	0.01611	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	12	0.0219425	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	13	0.02051	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	14	0.0447	"not-helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	1	0.0465433333333333	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	2	0.063205	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	3	0.0678133333333333	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	4	0.0513022222222221	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	5	0.0220144444444444	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	6	0.0148255555555555	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	7	0.00983999999999996	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	8	0.02604	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	9	0.04644	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	10	0.0505545833333333	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	11	0.0374358333333334	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	12	0.0333916666666667	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	13	0.0321525	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	14	0.0272366666666667	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	1	0.022616	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	2	0.0170823333333334	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	3	0.00594500000000001	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	4	-0.000736666666666677	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	5	0.00889000000000001	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	6	0.00467500000000001	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	7	0.00678333333333334	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	8	0.00508499999999998	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	9	-0.00466666666666668	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	10	-0.00841166666666668	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	11	-0.00902166666666669	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	12	0.0154833333333333	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	13	0.0401116666666667	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	14	0.0239966666666667	"helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	1	-0.0207970666666667	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	2	-0.0158831	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	3	-0.0112817166666667	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	4	-0.0132452083333333	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	5	-0.01333195	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	6	-0.0145256666666667	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	7	-0.01332175	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	8	-0.0120967083333333	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	9	-0.010119	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	10	0.0109189583333333	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	11	0.00402125000000002	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	12	-0.00803756666666667	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	13	-0.01111325	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	14	-0.00839699999999999	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	1	-0.0183635	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	2	-0.0167455	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	3	-0.00518216666666665	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	4	-0.0113345	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	5	-0.00984983333333332	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	6	0.00895533333333333	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	7	-0.00526316666666668	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	8	0.0122530833333333	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	9	0.0148465416666667	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	10	0.0117910833333333	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	11	0.00352841666666667	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	12	-0.00684258333333332	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	13	-0.0174246666666667	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	14	-0.00157933333333334	"not-helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	1	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	2	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	3	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	4	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	5	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	6	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	7	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	8	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	9	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	10	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	11	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	12	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	13	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	14	NA	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	1	-0.0386390740740741	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	2	-0.028111412037037	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	3	-0.01758375	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	4	-0.00354666666666664	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	5	0.0116770833333333	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	6	0.01715	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	7	0.0241822916666666	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	8	0.03914875	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	9	0.0577668749999999	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	10	0.0624658333333333	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	11	0.0330066666666666	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	12	0.00644750000000005	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	13	0.0104816666666667	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	14	0.012645	"helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	1	0.017315	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	2	0.00609000000000004	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	3	-0.0161083333333333	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	4	-0.00468249999999998	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	5	0.00674333333333332	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	6	0.030285	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	7	0.0289333333333333	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	8	0.0212141666666667	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	9	0.0130891666666667	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	10	-0.00435833333333335	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	11	-0.00443916666666666	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	12	0.00469999999999998	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	13	-0.00153333333333333	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	14	-0.01258	"not-helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	1	-0.00256616666666667	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	2	0.0182143333333333	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	3	0.0120873333333333	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	4	0.00702616666666667	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	5	0.00241500000000003	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	6	0.00299074074074074	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	7	-0.00587935185185184	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	8	-0.00583944444444445	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	9	-0.0100837037037037	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	10	-0.012442962962963	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	11	-0.0201088888888889	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	12	-0.0149481481481481	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	13	-0.0158040740740741	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	14	-0.0166533333333333	"helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	1	0.124683166666667	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	2	0.115342	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	3	0.0934501666666667	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	4	0.1027915	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	5	0.109469166666667	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	6	0.09673875	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	7	0.0806616666666667	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	8	0.0619679166666667	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	9	0.0652191666666667	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	10	0.0657483333333334	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	11	0.0692477083333333	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	12	0.06509625	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	13	0.0568814583333334	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	14	0.0514333333333333	"not-helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	1	0.0480725	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	2	0.0401125	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	3	0.0472825	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	4	0.04373375	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	5	0.0563	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	6	0.0314575	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	7	0.0037299999999999	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	8	0.03535375	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	9	0.0113125	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	10	0.00138625000000003	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	11	-0.0201412499999999	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	12	-0.0248375	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	13	-0.036265	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	14	-0.0450500000000001	"helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	1	0.01121	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	2	0.01845	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	3	0.0186583333333333	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	4	0.00676416666666668	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	5	0.0015283333333333	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	6	0.00983833333333334	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	7	0.0211633333333334	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	8	-0.0164	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	9	0.012995	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	10	0.0351458333333334	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	11	0.0382383333333333	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	12	0.0488666666666667	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	13	0.0524766666666667	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	14	0.0565516666666667	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	1	-0.000102699999999999	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	2	0.0090677	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	3	0.0216957583333333	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	4	0.0242323166666667	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	5	0.0239699333333333	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	6	0.00219386666666661	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	7	-0.02040295	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	8	-0.0320584333333333	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	9	-0.0372648055555556	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	10	-0.0455306111111111	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	11	-0.0349819305555555	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	12	-0.0251222777777778	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	13	-0.015262625	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	14	-0.00207866666666667	"not-helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	1	0.00698941666666668	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	2	0.0347932	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	3	0.0118301666666667	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	4	-0.00311491666666666	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	5	-0.01806	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	6	0.0169895	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	7	0.0185583333333333	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	8	0.0108935	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	9	0.00185008333333334	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	10	-0.0105566666666667	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	11	0.0186075833333333	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	12	0.0203301666666666	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	13	0.00271016666666665	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	14	0.00160566666666667	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	1	-0.00585800000000002	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	2	0.00475507142857141	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	3	0.0129766428571428	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	4	0.0218777976190476	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	5	0.031838619047619	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	6	0.0352274404761905	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	7	0.0389542619047619	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	8	0.0308459166666667	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	9	0.0204136388888889	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	10	0.00903077777777778	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	11	-0.00382133333333333	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	12	0.00367338888888888	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	13	-0.00665938888888888	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	14	-0.004055	"helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	1	0.0223366666666667	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	2	0.01585325	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	3	0.0173971666666667	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	4	0.0236512916666667	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	5	0.03585975	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	6	0.0354493333333333	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	7	0.0316556666666667	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	8	0.027813	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	9	0.0292691666666667	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	10	0.0216251388888889	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	11	0.0130427777777778	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	12	0.000480555555555567	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	13	-0.00285166666666666	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	14	-0.00935099999999998	"not-helped"
