"Subject"	"Gender"	"Help"	"Condition"	"Team"	"Phase"	"Time"	"Change"
"243386"	"F"	"Control"	"non-Observed"	"SaSt"	"Test1"	15	-0.0191901907894738
"243386"	"F"	"Control"	"non-Observed"	"SaSt"	"Test1"	16	-0.0132977105263158
"243386"	"F"	"Control"	"non-Observed"	"SaSt"	"Test1"	17	-0.026414605263158
"243386"	"F"	"Control"	"non-Observed"	"SaSt"	"Test1"	18	-0.042522
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	1	0.061583875
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	2	0.05749275
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	3	0.069711
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	4	0.089166
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	5	0.090071
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	6	0.0771985
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	7	0.04008125
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	8	0.01988125
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	9	0.00130200000000003
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	10	-0.00970799999999999
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	11	-0.000819000000000014
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	12	0.0297505
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	13	0.0388135
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	14	0.03889375
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	15	0.024564625
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	16	0.026006125
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	17	0.00843825000000004
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	18	-0.0151095
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	1	-0.0242638125
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	2	-0.0259224375
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	3	-0.024648
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	4	-0.0223859375
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	5	-0.01789775
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	6	-0.0111609375
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	7	-0.00207212499999998
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	8	0.00502525000000004
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	9	0.00718825000000001
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	10	0.00533224999999998
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	11	0.00222956249999995
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	12	-0.00383937499999998
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	13	-0.000814562500000005
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	14	0.00667050000000002
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	15	0.0153118125
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	16	0.025828625
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	17	0.024521
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	18	0.0225725
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	1	0.0241515625000001
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	2	0.01341575
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	3	-0.00191175000000005
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	4	-0.016251625
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	5	-0.029545875
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	6	-0.0162484999999999
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	7	-0.000599124999999978
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	8	0.017341875
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	9	0.0303485
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	10	0.00199287499999995
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	11	-0.00546975000000005
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	12	-0.015898625
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	13	-0.03037775
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	14	-0.040396625
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	15	-0.05243025
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	16	-0.038362625
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	17	-0.02628175
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	18	-0.0154895
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	1	0.042302
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	2	-0.00200675
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	3	0.019191
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	4	0.0311025
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	5	0.0456145
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	6	0.02415925
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	7	0.014595
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	8	0.01283
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	9	0.02505825
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	10	0.037077125
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	11	0.0574272499999999
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	12	0.0560885625
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	13	0.0504777500000001
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	14	0.0500542500000001
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	15	0.025835
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	16	0.0357062499999999
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	17	0.0340445
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	18	0.0137665
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	1	-0.015641
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	2	0.00640833333333329
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	3	0.0262696666666667
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	4	0.033720375
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	5	0.028561875
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	6	0.0308393958333333
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	7	0.0355552083333333
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	8	0.0384578333333334
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	9	0.0413604583333333
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	10	0.03544275
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	11	0.0112553125
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	12	-0.0115480416666667
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	13	-0.0331858333333332
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	14	-0.054823625
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	15	-0.100424625
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	16	-0.1290475
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	17	-0.159866375
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	18	-0.153558
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	1	-0.011839
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	2	0.0075397499999999
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	3	0.0247305
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	4	0.029510625
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	5	0.0190365833333333
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	6	0.0159985625
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	7	0.0129605416666666
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	8	0.0221519999999999
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	9	0.0313434583333334
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	10	0.040037
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	11	0.0187309791666667
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	12	-0.00257504166666667
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	13	-0.0227154999999999
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	14	-0.0497142916666667
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	15	-0.0873277083333334
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	16	-0.107963
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	17	-0.136149125
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	18	-0.127208
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	1	-0.02895525
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	2	-0.020680375
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	3	-0.0110796666666667
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	4	-0.0200480833333333
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	5	-0.018069625
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	6	-0.019212375
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	7	-0.01486325
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	8	-0.0114565
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	9	-0.01462325
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	10	-0.0193391666666667
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	11	-0.0166158333333333
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	12	-0.018011375
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	13	-0.0181525833333333
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	14	-0.0168639166666667
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	15	-0.01528375
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	16	-0.01665175
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	17	-0.000200499999999992
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	18	0.01309975
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	1	-0.0611635
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	2	-0.0415365
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	3	-0.00638174999999991
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	4	0.028773
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	5	0.0367845
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	6	0.044106
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	7	0.029041
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	8	0.00940462500000006
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	9	-0.01560475
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	10	-0.04643325
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	11	-0.0750387499999999
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	12	-0.0773155
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	13	-0.0593488749999999
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	14	-0.0218522500000001
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	15	0.00771474999999999
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	16	0.00420524999999999
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	17	0.000695749999999995
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	18	0.00375249999999999
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	1	0.0104582500000001
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	2	0.00547687499999999
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	3	0.000495499999999982
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	4	0.00486112500000002
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	5	-0.0068725
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	6	0.00126000000000004
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	7	0.00551699999999999
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	8	0.010522375
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	9	0.0213222499999999
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	10	0.030539125
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	11	0.0339755
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	12	0.01530325
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	13	0.00719700000000001
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	14	-0.00251725000000003
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	15	0.00196799999999997
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	16	0.00839324999999996
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	17	0.014915
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	18	0.01193
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	1	-0.00189924999999996
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	2	0.018450375
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	3	0.0235835
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	4	0.022787125
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	5	-0.001832
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	6	-0.00726399999999999
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	7	-0.01291
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	8	-0.00106562499999996
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	9	0.01657325
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	10	0.036504125
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	11	0.0244145
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	12	0.000138499999999986
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	13	-0.00356699999999999
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	14	-0.00694825000000004
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	15	-0.00724799999999998
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	16	0.00487274999999998
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	17	-0.0103655
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	18	-0.016153
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	1	0.00988450000000002
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	2	0.00790799999999997
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	3	0.00547550000000002
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	4	0.020192
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	5	0.04420775
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	6	0.03570025
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	7	0.02496
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	8	0.0165602500000001
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	9	-0.017565
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	10	-0.0166285
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	11	-0.028786
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	12	-0.028695
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	13	-0.018275
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	14	-0.0122339375
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	15	0.00169362500000003
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	16	-0.00126900000000002
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	17	0.01303375
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	18	0.00451049999999997
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	1	0.016652
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	2	0.0230069999999999
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	3	0.028906
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	4	0.05217925
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	5	0.07166975
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	6	0.05603775
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	7	0.038173
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	8	0.0263982500000001
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	9	0.00574049999999998
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	10	0.00481424999999996
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	11	-0.00920600000000005
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	12	-0.0164305000000001
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	13	0.00150599999999995
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	14	0.0104360625
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	15	0.027252625
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	16	0.0275712499999999
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	17	0.03185525
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	18	0.0415485
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	1	-0.02719525
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	2	-0.0114348333333333
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	3	-0.0132924166666667
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	4	-0.011467375
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	5	-0.0124445
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	6	-0.0123305
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	7	-0.01042675
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	8	-0.00852300000000006
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	9	0.00143399999999999
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	10	-0.00747250000000005
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	11	-0.016379
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	12	-0.031256
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	13	-0.0299875
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	14	-0.028719
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	15	0.00429675000000002
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	16	0.0227452500000001
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	17	0.036929
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	18	0.0357655
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	1	-0.00569724999999999
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	2	0.00986875000000004
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	3	0.00781674999999998
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	4	-0.000417250000000036
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	5	-0.00865125000000005
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	6	-0.015794125
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	7	-0.01747675
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	8	-0.0149603333333334
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	9	-0.00439066666666665
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	10	-0.00643850000000001
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	11	-0.000222500000000014
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	12	-0.007075
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	13	-0.00279499999999999
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	14	0.00148500000000001
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	15	0.02160775
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	16	0.02716325
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	17	0.03167425
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	18	0.020838
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	1	0.03203525
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	2	0.02872625
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	3	0.0229042500000001
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	4	0.01708225
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	5	0.020205625
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	6	0.01967
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	7	0.0143686666666667
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	8	0.00906733333333321
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	9	0.00376599999999994
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	10	-0.02823975
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	11	-0.039131
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	12	-0.0283071666666667
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	13	-0.0165773333333333
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	14	-0.0048475
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	15	-0.000526499999999874
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	16	0.0194894999999999
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	17	0.024114
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	18	-0.00285349999999995
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	1	0.02530725
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	2	0.0218842499999999
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	3	0.04649075
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	4	0.0320237499999999
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	5	0.012673625
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	6	0.00188199999999994
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	7	-0.00944508333333327
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	8	-0.0207721666666667
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	9	-0.022999
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	10	-0.018141
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	11	-0.013283
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	12	-0.00789316666666662
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	13	-0.00324283333333342
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	14	0.00140750000000001
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	15	0.0043065000000001
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	16	0.01759575
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	17	0.0154935
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	18	0.014639
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	1	0.00726037499999999
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	2	0.0166795
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	3	0.019511875
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	4	0.0177675
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	5	0.00822937500000004
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	6	-0.00394499999999998
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	7	-0.038461
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	8	-0.048641625
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	9	-0.0310721666666667
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	10	-0.012532625
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	11	0.0144106666666666
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	12	0.0363945
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	13	0.0328980833333333
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	14	0.0312966666666666
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	15	0.0298718333333334
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	16	0.0396456666666667
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	17	0.031826
