"Subject"	"Gender"	"Help"	"Condition"	"Team"	"Phase"	"Time"	"Change"
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	1	0.052014125
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	2	0.042800875
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	3	0.049725
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	4	0.0554915
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	5	0.0507285
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	6	0.026441
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	7	-0.0123002500000001
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	8	-0.036512625
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	9	-0.0577125
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	10	-0.054221
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	11	-0.033468
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	12	-0.000835499999999989
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	13	0.015618
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	14	0.01363425
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	15	-8.91250000000232e-05
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	16	-0.00248637499999999
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	17	-0.02795125
"243386"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test2"	18	-0.048276
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	1	-0.02330725
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	2	-0.0349541875
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	3	-0.036996875
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	4	-0.0376594375
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	5	-0.035286125
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	6	-0.0295861875
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	7	-0.02133475
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	8	-0.0148818541666667
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	9	-0.0115002083333333
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	10	-0.012606375
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	11	-0.0159351875
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	12	-0.0227366875
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	13	-0.0192103125
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	14	-0.011263875
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	15	-0.00164031250000002
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	16	0.008993375
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	17	-0.00747199999999999
"243479"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	18	-0.019296
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	1	0.057585875
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	2	0.041806625
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	3	0.025127875
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	4	0.00982925000000001
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	5	-0.0195575
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	6	-0.011647625
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	7	-0.00118625
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	8	0.0151624375
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	9	0.028439875
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	10	0.0211015
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	11	0.00723637499999999
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	12	-0.0101014375
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	13	-0.020339625
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	14	-0.02615775
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	15	-0.02543425
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	16	-0.013966375
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	17	-0.00785424999999998
"243479"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	18	0.0160105
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	1	-0.0186565
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	2	-0.0351815
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	3	-0.022232
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	4	-0.01463425
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	5	0.00891087499999998
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	6	-0.00947700000000001
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	7	-0.0195435
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	8	-0.020152625
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	9	-0.01020175
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	10	0.0047755
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	11	0.01981875
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	12	0.0259435625
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	13	0.0179733749999999
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	14	0.013513625
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	15	-0.00416625000000001
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	16	-0.019136
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	17	-0.043964
"243513"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test2"	18	-0.0505685
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	1	0.000857374999999994
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	2	0.0200744166666666
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	3	0.0437055833333333
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	4	0.05747225
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	5	0.03266375
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	6	0.0352122916666667
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	7	0.04076325
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	8	0.0429183333333333
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	9	0.0450734166666667
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	10	0.038983625
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	11	0.019291375
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	12	0.00141841666666667
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	13	-0.0253619166666666
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	14	-0.05214225
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	15	-0.097826375
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	16	-0.123503
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	17	-0.14696575
"243032"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	18	-0.15976125
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	1	-0.013221625
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	2	0.00299624999999996
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	3	0.02362825
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	4	0.03439575
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	5	0.00729533333333333
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	6	0.00755195833333334
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	7	0.00780858333333333
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	8	0.0148581666666667
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	9	0.02190775
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	10	0.028981
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	11	0.017640625
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	12	0.00630025000000002
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	13	-0.0139474999999999
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	14	-0.0427624166666666
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	15	-0.0840878333333333
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	16	-0.10540575
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	17	-0.134183625
"243032"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	18	-0.15229425
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	1	-0.0347030833333333
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	2	-0.0340675
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	3	-0.0305775
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	4	-0.03087
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	5	-0.03056225
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	6	-0.03244925
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	7	-0.0340255
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	8	-0.02791375
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	9	-0.0318565
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	10	-0.0346619166666667
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	11	-0.0304783333333333
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	12	-0.027378
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	13	-0.019984
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	14	-0.00985675000000001
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	15	0.00130424999999999
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	16	0.0042575
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	17	0.00404800000000001
"244070"	"M"	"Control"	"Observed"	"SaSt"	"Test1"	18	0.01864825
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	1	-0.0826245
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	2	-0.06688825
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	3	-0.033740375
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	4	-0.000592500000000024
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	5	0.00828374999999999
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	6	0.01556525
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	7	0.00150499999999995
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	8	-0.01675675
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	9	-0.043916
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	10	-0.069249125
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	11	-0.0930495625
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	12	-0.096663375
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	13	-0.0874216249999999
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	14	-0.0555761250000001
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	15	-0.0237285
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	16	-0.0120295
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	17	-0.000330500000000011
"241190"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	18	-0.00622624999999999
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	1	0.0116145
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	2	0.00410200000000001
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	3	-0.0034105
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	4	0.00282037499999999
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	5	-0.01099025
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	6	-0.00232174999999998
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	7	-0.000736000000000014
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	8	0.00214775
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	9	0.0104165
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	10	0.0193195
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	11	0.0247685
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	12	0.00736725000000001
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	13	-0.00141149999999998
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	14	-0.01598825
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	15	-0.00832500000000003
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	16	-0.00358887499999999
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	17	-5.09999999999955e-05
"243014"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	18	-0.019122
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	1	-0.059247
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	2	-0.01644275
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	3	-0.000529249999999981
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	4	0.010340375
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	5	-0.0129055
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	6	-0.01810125
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	7	-0.024312
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	8	-0.01050825
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	9	0.00868050000000001
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	10	0.0320505
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	11	0.019857
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	12	-0.00801475
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	13	-0.014121
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	14	-0.01669725
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	15	-0.0103885
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	16	0.00929962500000001
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	17	-0.00194549999999999
"243014"	"M"	"Control"	"non-Observed"	"NiSt"	"Test2"	18	0.00264600000000001
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	1	0.0313165
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	2	0.01650425
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	3	0.006275875
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	4	0.015203
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	5	0.0284665
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	6	0.028002
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	7	0.020693
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	8	0.01981175
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	9	-0.00496375
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	10	-0.00052762499999999
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	11	-0.0120155
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	12	0.00116249999999998
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	13	0.01953775
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	14	0.0238240625
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	15	0.032376875
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	16	0.0309565
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	17	0.023756
"242883"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	18	0.01527425
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	1	0.0279375
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	2	0.0178065
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	3	0.012259375
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	4	0.02436325
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	5	0.0386385
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	6	0.030625
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	7	0.015767
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	8	0.00395674999999999
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	9	-0.00664075
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	10	-0.001428875
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	11	-0.012141
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	12	-0.01381625
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	13	0.01421375
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	14	0.0182790625
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	15	0.026610875
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	16	0.02839825
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	17	0.0248665
"242883"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	18	0.00546225
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	1	-0.040501
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	2	-0.0288575
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	3	-0.025948
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	4	-0.022777
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	5	-0.01846075
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	6	-0.019691
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	7	-0.017648
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	8	-0.015605
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	9	-0.00808700000000001
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	10	-0.0125675
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	11	-0.017048
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	12	-0.0307793333333333
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	13	-0.0293311666666667
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	14	-0.027883
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	15	-0.00370324999999996
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	16	0.01026375
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	17	0.01736
"243807"	"M"	"Child-helped"	"Observed"	"NiSt"	"Test1"	18	0.0124475
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	1	-0.0168255
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	2	-0.00264875000000001
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	3	0.002794
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	4	-0.00226649999999998
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	5	-0.007327
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	6	-0.017934
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	7	-0.020164
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	8	-0.0215506666666667
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	9	-0.0174623333333333
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	10	-0.017945
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	11	-0.0095155
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	12	-0.018413
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	13	-0.014742
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	14	-0.011071
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	15	-0.00227399999999998
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	16	-0.00368974999999999
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	17	0.000254500000000005
"243807"	"M"	"Control"	"Observed"	"NiSt"	"Test2"	18	-0.00781
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	1	0.02847175
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	2	0.0259810833333333
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	3	0.0221976666666667
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	4	0.01841425
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	5	0.023870375
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	6	0.02610675
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	7	0.0212018333333334
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	8	0.0162969166666667
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	9	0.011392
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	10	-0.0282215
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	11	-0.0384705
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	12	-0.0349631666666667
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	13	-0.0298343333333333
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	14	-0.0247055
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	15	-0.02418225
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	16	-0.019668
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	17	-0.00904412500000007
"242349"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	18	-0.03270025
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	1	-0.02185
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	2	-0.0195769166666667
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	3	0.0357791666666667
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	4	0.02801275
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	5	0.015027375
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	6	0.000656500000000004
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	7	-0.0116389166666666
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	8	-0.0239343333333333
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	9	-0.027999
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	10	-0.02683575
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	11	-0.0256725
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	12	-0.0278981666666667
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	13	-0.0305315833333333
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	14	-0.033165
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	15	-0.04096125
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	16	-0.03877775
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	17	-0.0304846250000001
"242349"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	18	-0.00780924999999999
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	1	0.045101125
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	2	0.072249
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	3	0.070259875
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	4	0.071703
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	5	0.054423875
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	6	0.02032
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	7	-0.00531424999999999
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	8	-0.01167775
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	9	-0.00174116666666665
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	10	0.01491675
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	11	0.0367046666666667
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	12	0.0579915
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	13	0.053301
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	14	0.04532075
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	15	0.037799
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	16	0.040477
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	17	0.02772425
"243528"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	18	-0.00034300000000001
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	1	0.08004325
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	2	0.076216
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	3	0.071790375
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	4	0.06736475
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	5	0.044216875
